41 57164 57168 57199 491511 491808 562 558 530 0
41 67641 67645 67676 580141 580438 562 558 530 0
41 78112 78116 78147 668716 669013 562 558 530 0
42 1035 1044 1056 10357 10549 561 549 550 0
42 18260 18269 18281 157974 158166 561 549 550 0
42 18301 18305 18317 158336 158492 561 549 550 0
42 18383 18388 18400 159066 159230 561 549 550 0
42 36684 36688 36706 316161 316354 561 558 525 0
42 37705 37725 37738 325710 326008 565 540 541 0
43 1035 1044 1056 10357 10549 561 549 550 0
43 18260 18269 18281 157974 158166 561 549 550 0
43 18301 18305 18317 158336 158492 561 549 550 0
43 18383 18388 18400 159066 159230 561 549 550 0
43 36698 36702 36720 316275 316468 561 558 525 0
43 37719 37739 37752 325824 326122 565 540 541 0
44 1035 1044 1056 10357 10549 561 549 550 0
44 18260 18269 18281 157974 158166 561 549 550 0
44 18301 18305 18317 158336 158492 561 549 550 0
44 18383 18388 18400 159066 159230 561 549 550 0
44 36733 36737 36759 316571 316798 561 558 525 0
44 37815 37835 37848 326646 326944 565 540 541 0
44 39189 39193 39223 338970 339262 562 558 553 0
44 39834 39838 39868 344381 344673 562 558 553 0
44 40483 40487 40517 349862 350154 562 558 553 0
44 41128 41132 41162 355307 355599 562 558 553 0
44 46969 46973 47004 405040 405337 562 558 530 0
44 57440 57444 57475 493843 494140 562 558 530 0
44 67917 67921 67952 582473 582770 562 558 530 0
44 78388 78392 78423 671048 671345 562 558 530 0
45 1035 1044 1056 10357 10549 561 549 550 0
45 18260 18269 18281 157974 158166 561 549 550 0
45 18301 18305 18317 158336 158492 561 549 550 0
45 18383 18388 18400 159066 159230 561 549 550 0
45 36733 36737 36759 316571 316798 561 558 525 0
45 37815 37835 37848 326646 326944 565 540 541 0
46 1035 1044 1056 10357 10549 561 549 550 0
46 18260 18269 18281 157974 158166 561 549 550 0
46 18301 18305 18317 158336 158492 561 549 550 0
46 18383 18388 18400 159066 159230 561 549 550 0
46 36747 36751 36773 316685 316912 561 558 525 0
46 37829 37849 37862 326760 327058 565 540 541 0
47 1035 1044 1056 10357 10549 561 549 550 0
47 18260 18269 18281 157974 158166 561 549 550 0
47 18301 18305 18317 158336 158492 561 549 550 0
47 18383 18388 18400 159066 159230 561 549 550 0
47 36782 36786 36796 316981 317106 561 558 526 0
47 37925 37945 37958 327582 327880 565 540 541 0
47 39321 39325 39343 340087 340277 562 558 553 0
47 40011 40015 40033 345874 346064 562 558 553 0
47 40702 40706 40724 351709 351899 562 558 553 0
47 41392 41396 41414 357535 357725 562 558 553 0
47 47231 47235 47269 407250 407572 562 558 530 0
47 57661 57665 57699 495708 496030 562 558 530 0
47 68096 68100 68134 583985 584307 562 558 530 0
47 78526 78530 78564 672216 672538 562 558 530 0
48 1035 1044 1056 10357 10549 561 549 550 0
48 18260 18269 18281 157974 158166 561 549 550 0
48 18301 18305 18317 158336 158492 561 549 550 0
48 18383 18388 18400 159066 159230 561 549 550 0
48 36782 36786 36796 316981 317106 561 558 526 0
48 37925 37945 37958 327582 327880 565 540 541 0
49 1035 1044 1056 10357 10549 561 549 550 0
49 18260 18269 18281 157974 158166 561 549 550 0
49 18301 18305 18317 158336 158492 561 549 550 0
49 18383 18388 18400 159066 159230 561 549 550 0
49 36796 36800 36810 317095 317220 561 558 526 0
49 37939 37959 37972 327696 327994 565 540 541 0
50 1035 1044 1056 10357 10549 561 549 550 0
50 18260 18269 18281 157974 158166 561 549 550 0
50 18301 18305 18317 158336 158492 561 549 550 0
50 18383 18388 18400 159066 159230 561 549 550 0
50 36831 36835 36849 317391 317550 561 558 526 0
50 38035 38055 38068 328518 328816 565 540 541 0
50 39453 39457 39479 341208 341432 562 558 553 0
50 40184 40188 40210 347339 347563 562 558 553 0
50 40917 40921 40943 353528 353752 562 558 553 0
50 41648 41652 41674 359699 359923 562 558 553 0
50 47485 47489 47520 409396 409693 562 558 530 0
50 57871 57875 57906 497482 497779 562 558 530 0
50 68264 68268 68299 585409 585706 562 558 530 0
50 78650 78654 78685 673272 673569 562 558 530 0
51 1035 1044 1056 10357 10549 561 549 550 0
51 18260 18269 18281 157974 158166 561 549 550 0
51 18301 18305 18317 158336 158492 561 549 550 0
51 18383 18388 18400 159066 159230 561 549 550 0
51 36831 36835 36849 317391 317550 561 558 526 0
51 38035 38055 38068 328518 328816 565 540 541 0
52 1035 1044 1056 10357 10549 561 549 550 0
52 18260 18269 18281 157974 158166 561 549 550 0
52 18301 18305 18317 158336 158492 561 549 550 0
52 18383 18388 18400 159066 159230 561 549 550 0
52 36845 36849 36863 317505 317664 561 558 526 0
52 38049 38069 38082 328632 328930 565 540 541 0
53 1035 1044 1056 10357 10549 561 549 550 0
53 18260 18269 18281 157974 158166 561 549 550 0
53 18301 18305 18317 158336 158492 561 549 550 0
53 18383 18388 18400 159066 159230 561 549 550 0
53 36880 36884 36898 317801 317960 561 558 526 0
53 38145 38165 38178 329454 329752 565 540 541 0
53 39585 39589 39611 342328 342552 562 558 553 0
53 40358 40362 40384 348811 349035 562 558 553 0
53 41133 41137 41159 355354 355578 562 558 553 0
53 41906 41910 41932 361879 362103 562 558 553 0
53 47763 47767 47798 411744 412041 562 558 530 0
53 58149 58153 58184 499830 500127 562 558 530 0
53 68542 68546 68577 587757 588054 562 558 530 0
53 78928 78932 78963 675620 675917 562 558 530 0
54 1035 1044 1056 10357 10549 561 549 550 0
54 18260 18269 18281 157974 158166 561 549 550 0
54 18301 18305 18317 158336 158492 561 549 550 0
54 18383 18388 18400 159066 159230 561 549 550 0
54 36880 36884 36898 317801 317960 561 558 526 0
54 38145 38165 38178 329454 329752 565 540 541 0
55 1035 1044 1056 10357 10549 561 549 550 0
55 18260 18269 18281 157974 158166 561 549 550 0
55 18301 18305 18317 158336 158492 561 549 550 0
55 18383 18388 18400 159066 159230 561 549 550 0
55 36894 36898 36912 317915 318074 561 558 526 0
55 38159 38179 38192 329568 329866 565 540 541 0
56 1035 1044 1056 10357 10549 561 549 550 0
56 18260 18269 18281 157974 158166 561 549 550 0
56 18301 18305 18317 158336 158492 561 549 550 0
56 18383 18388 18400 159066 159230 561 549 550 0
56 36929 36933 36951 318211 318404 561 558 526 0
56 38255 38275 38288 330390 330688 565 540 541 0
56 39717 39721 39747 343449 343707 562 558 553 0
56 40531 40535 40561 350276 350534 562 558 553 0
56 41348 41352 41378 357173 357431 562 558 553 0
56 42162 42166 42192 364043 364301 562 558 553 0
56 48017 48021 48052 413890 414187 562 558 530 0
56 58362 58366 58397 501631 501928 562 558 530 0
56 68713 68717 68748 589205 589502 562 558 530 0
56 79058 79062 79093 676724 677021 562 558 530 0
57 1035 1044 1056 10357 10549 561 549 550 0
57 18260 18269 18281 157974 158166 561 549 550 0
57 18301 18305 18317 158336 158492 561 549 550 0
57 18383 18388 18400 159066 159230 561 549 550 0
57 36929 36933 36951 318211 318404 561 558 526 0
57 38255 38275 38288 330390 330688 565 540 541 0
58 1035 1044 1056 10357 10549 561 549 550 0
58 18260 18269 18281 157974 158166 561 549 550 0
58 18301 18305 18317 158336 158492 561 549 550 0
58 18383 18388 18400 159066 159230 561 549 550 0
58 36943 36947 36965 318325 318518 561 558 526 0
58 38269 38289 38302 330504 330802 565 540 541 0
59 1035 1044 1056 10357 10549 561 549 550 0
59 18260 18269 18281 157974 158166 561 549 550 0
59 18301 18305 18317 158336 158492 561 549 550 0
59 18383 18388 18400 159066 159230 561 549 550 0
59 36978 36982 36996 318621 318780 561 558 526 0
59 38365 38385 38398 331326 331624 565 540 541 0
59 39849 39853 39875 344568 344792 562 558 553 0
59 40706 40710 40732 351755 351979 562 558 553 0
59 41565 41569 41591 359006 359230 562 558 553 0
59 42422 42426 42448 366239 366463 562 558 553 0
59 48297 48301 48332 416254 416551 562 558 530 0
59 58642 58646 58677 503995 504292 562 558 530 0
59 68993 68997 69028 591569 591866 562 558 530 0
59 79338 79342 79373 679088 679385 562 558 530 0
60 1035 1044 1056 10357 10549 561 549 550 0
60 18260 18269 18281 157974 158166 561 549 550 0
60 18301 18305 18317 158336 158492 561 549 550 0
60 18383 18388 18400 159066 159230 561 549 550 0
60 36978 36982 36996 318621 318780 561 558 526 0
60 38365 38385 38398 331326 331624 565 540 541 0
61 1035 1044 1056 10357 10549 561 549 550 0
61 18260 18269 18281 157974 158166 561 549 550 0
61 18301 18305 18317 158336 158492 561 549 550 0
61 18383 18388 18400 159066 159230 561 549 550 0
61 36992 36996 37010 318735 318894 561 558 526 0
61 38379 38399 38412 331440 331738 565 540 541 0
62 1035 1044 1056 10357 10549 561 549 550 0
62 18260 18269 18281 157974 158166 561 549 550 0
62 18301 18305 18317 158336 158492 561 549 550 0
62 18383 18388 18400 159066 159230 561 549 550 0
62 37027 37031 37049 319031 319224 561 558 526 0
62 38475 38495 38508 332262 332560 565 540 541 0
62 39981 39985 40011 345689 345947 562 558 553 0
62 40879 40883 40909 353220 353478 562 558 553 0
62 41780 41784 41810 360825 361083 562 558 553 0
62 42678 42682 42708 368403 368661 562 558 553 0
62 48551 48555 48583 418400 418672 562 558 530 0
62 58854 58858 58886 505787 506059 562 558 530 0
62 69163 69167 69195 593009 593281 562 558 530 0
62 79466 79470 79498 680176 680448 562 558 530 0
63 1035 1044 1056 10357 10549 561 549 550 0
63 18260 18269 18281 157974 158166 561 549 550 0
63 18301 18305 18317 158336 158492 561 549 550 0
63 18383 18388 18400 159066 159230 561 549 550 0
63 37027 37031 37049 319031 319224 561 558 526 0
63 38475 38495 38508 332262 332560 565 540 541 0
64 1035 1044 1056 10357 10549 561 549 550 0
64 18260 18269 18281 157974 158166 561 549 550 0
64 18301 18305 18317 158336 158492 561 549 550 0
64 18383 18388 18400 159066 159230 561 549 550 0
64 37041 37045 37063 319145 319338 561 558 526 0
64 38489 38509 38522 332376 332674 565 540 541 0
65 1035 1044 1056 10357 10549 561 549 550 0
65 18260 18269 18281 157974 158166 561 549 550 0
65 18301 18305 18317 158336 158492 561 549 550 0
65 18383 18388 18400 159066 159230 561 549 550 0
65 37076 37080 37098 319441 319634 561 558 526 0
65 38585 38605 38618 333198 333496 565 540 541 0
65 40113 40117 40143 346809 347067 562 558 553 0
65 41053 41057 41083 354692 354950 562 558 553 0
65 41996 42000 42026 362651 362909 562 558 553 0
65 42936 42940 42966 370583 370841 562 558 553 0
65 48807 48811 48848 420562 420909 562 558 530 0
65 59069 59073 59110 507604 507951 562 558 530 0
65 69336 69340 69377 594473 594820 562 558 530 0
65 79598 79602 79639 681296 681643 562 558 530 0
66 1035 1044 1056 10357 10549 561 549 550 0
66 18260 18269 18281 157974 158166 561 549 550 0
66 18301 18305 18317 158336 158492 561 549 550 0
66 18383 18388 18400 159066 159230 561 549 550 0
66 37076 37080 37098 319441 319634 561 558 526 0
66 38585 38605 38618 333198 333496 565 540 541 0
67 1035 1044 1056 10357 10549 561 549 550 0
67 18260 18269 18281 157974 158166 561 549 550 0
67 18301 18305 18317 158336 158492 561 549 550 0
67 18383 18388 18400 159066 159230 561 549 550 0
67 37090 37094 37112 319555 319748 561 558 526 0
67 38599 38619 38632 333312 333610 565 540 541 0
68 1035 1044 1056 10357 10549 561 549 550 0
68 18260 18269 18281 157974 158166 561 549 550 0
68 18301 18305 18317 158336 158492 561 549 550 0
68 18383 18388 18400 159066 159230 561 549 550 0
68 37125 37129 37151 319851 320078 561 558 526 0
68 38695 38715 38728 334134 334432 565 540 541 0
68 40245 40249 40279 347930 348222 562 558 553 0
68 41226 41230 41260 356157 356449 562 558 553 0
68 42211 42215 42245 364470 364762 562 558 553 0
68 43192 43196 43226 372747 373039 562 558 553 0
68 49083 49087 49124 422894 423241 562 558 530 0
68 59345 59349 59386 509936 510283 562 558 530 0
68 69612 69616 69653 596805 597152 562 558 530 0
68 79874 79878 79915 683628 683975 562 558 530 0
69 1035 1044 1056 10357 10549 561 549 550 0
69 18260 18269 18281 157974 158166 561 549 550 0
69 18301 18305 18317 158336 158492 561 549 550 0
69 18383 18388 18400 159066 159230 561 549 550 0
69 37125 37129 37151 319851 320078 561 558 526 0
69 38695 38715 38728 334134 334432 565 540 541 0
70 1035 1044 1056 10357 10549 561 549 550 0
70 18260 18269 18281 157974 158166 561 549 550 0
70 18301 18305 18317 158336 158492 561 549 550 0
70 18383 18388 18400 159066 159230 561 549 550 0
70 37139 37143 37165 319965 320192 561 558 526 0
70 38709 38729 38742 334248 334546 565 540 541 0
71 1035 1044 1056 10357 10549 561 549 550 0
